id_cliente,eta,segmento,anzianita_mesi,num_prodotti,stipendio_accreditato,ha_carta_credito,ha_mutuo,ha_investimenti,saldo_medio_eur,patrimonio_gestito_eur,canale_preferito,accessi_app_mese,transazioni_mese,giorni_ultima_operazione,variazione_saldo_3m_pct,reclami_12m,nps,note_gestore,abbandono
CL000214,49,mass,80,7,0,1,1,0,1405.23,0.0,app,12,11,12,14.9,0,8.3,,0
CL000215,68,mass,159,3,0,0,0,0,11800.82,0.0,web,1,7,12,3.9,1,5.9,,0
CL000216,37,mass,33,2,0,0,0,1,3903.63,22326.0,filiale,3,8,4,-1.0,1,7.9,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",1
CL000217,25,mass,14,3,0,1,0,0,41407.66,0.0,web,5,10,8,2.5,0,9.2,,1
CL000218,26,affluent,82,2,1,1,0,1,9279.34,467410.21,app,15,15,6,7.4,0,7.8,,0
CL000219,49,mass,94,3,1,1,1,0,18599.31,0.0,filiale,1,14,11,16.9,0,,,0
CL000220,79,affluent,191,5,0,0,0,0,93336.86,0.0,app,10,12,13,5.9,0,9.7,,0
CL000221,28,mass,48,4,0,1,0,1,3070.16,7903.16,web,6,12,13,3.5,1,5.3,,1
CL000222,50,mass,124,3,1,1,1,0,3116.44,0.0,app,11,13,11,12.0,0,9.2,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000223,66,mass,171,5,0,1,0,0,1940.75,0.0,web,2,9,15,-16.0,0,8.2,,1
CL000224,33,mass,55,2,0,0,0,0,1960.9,0.0,web,10,13,7,-5.4,0,5.8,,1
CL000225,67,mass,111,2,1,0,0,0,4444.64,0.0,app,14,17,12,-0.8,1,7.0,,0
CL000226,40,private,50,4,0,0,0,1,135920.27,119642.49,app,23,9,9,-9.4,0,6.5,,0
CL000227,73,mass,187,2,0,1,0,0,1051.4,0.0,app,11,10,11,9.8,1,5.4,,0
CL000228,58,mass,151,2,1,0,0,1,35036.82,18938.85,app,15,12,9,1.4,1,8.8,,0
CL000229,56,mass,154,3,0,0,0,0,3520.77,0.0,filiale,1,6,15,-12.5,0,5.2,,1
CL000230,31,mass,72,3,1,1,0,0,4717.58,0.0,filiale,3,16,9,-13.8,0,7.6,,0
CL000231,50,mass,140,2,1,1,1,0,2531.04,0.0,web,2,21,16,1.0,0,9.2,,0
CL000232,76,mass,130,3,0,0,0,0,3497.11,0.0,filiale,0,6,12,9.0,1,6.5,,0
CL000233,21,affluent,198,4,0,1,0,0,19334.94,0.0,app,18,11,10,2.1,1,4.8,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL000234,70,mass,130,4,1,1,0,1,4435.35,22458.26,filiale,0,13,6,32.3,0,8.4,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000235,52,mass,179,4,0,1,0,0,4389.05,0.0,app,5,4,5,-1.3,0,6.5,,0
CL000236,67,mass,116,4,0,1,0,1,9176.3,21556.74,app,15,7,10,-6.0,0,6.8,Lamentele ripetute sulle commissioni applicate sul conto corrente.,0
CL000237,63,affluent,221,3,0,0,0,1,32736.88,53059.07,app,10,8,10,16.8,0,3.7,,1
CL000238,48,mass,69,2,1,0,1,0,8382.11,0.0,app,15,17,10,5.0,1,8.1,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL000239,40,mass,120,5,0,1,0,0,4407.97,0.0,web,4,14,10,17.1,0,8.6,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL000240,61,mass,91,1,0,1,0,1,5475.98,143063.88,app,9,5,8,18.2,0,8.6,Malcontento espresso dopo l'aumento del canone annuo.,1
CL000241,29,mass,96,2,0,0,0,0,3578.95,0.0,app,19,6,10,-3.2,0,5.7,,0
CL000242,58,mass,91,3,1,1,0,1,10968.69,11599.67,web,1,14,10,-6.0,1,4.3,,0
CL000243,26,affluent,77,1,1,0,0,1,35671.94,41962.34,filiale,6,17,10,9.8,3,5.0,,0
CL000244,62,mass,101,2,1,0,0,0,3857.34,0.0,app,13,8,17,-8.7,0,7.7,,0
CL000245,61,affluent,162,4,1,0,0,0,22530.84,0.0,app,11,13,15,-4.6,0,10.0,,0
CL000246,25,mass,105,2,0,1,0,1,4030.66,25980.48,web,8,10,13,-22.2,1,7.4,,0
CL000247,69,affluent,100,3,0,1,0,0,27423.59,0.0,web,0,9,15,-0.8,1,4.7,,1
CL000248,47,affluent,72,3,1,0,0,1,25362.69,107736.03,app,16,15,12,18.8,1,4.6,,0
CL000249,71,mass,94,3,1,1,1,0,2689.32,0.0,web,0,16,15,1.4,0,7.9,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL000250,22,mass,30,4,0,1,0,0,8852.1,0.0,app,15,12,14,-18.8,0,8.6,,0
CL000251,31,mass,131,3,1,0,0,0,9370.0,0.0,app,13,18,11,25.8,0,9.4,,0
CL000252,52,affluent,70,3,0,0,0,1,132883.84,45929.91,filiale,2,7,13,-6.7,0,8.1,,1
CL000253,32,mass,105,1,1,0,1,0,2583.07,0.0,filiale,6,13,14,1.6,0,6.3,,0
CL000254,41,mass,73,2,1,0,0,0,8101.42,0.0,web,3,10,11,5.0,0,6.6,,0
CL000255,63,mass,190,3,1,0,0,0,797.73,0.0,app,10,8,12,11.4,0,5.2,,0
CL000256,29,affluent,239,5,1,1,0,0,56268.95,0.0,filiale,5,16,13,6.7,0,9.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL000257,64,mass,54,3,0,1,0,0,1198.8,0.0,app,11,10,18,-0.7,0,7.5,,0
CL000258,26,mass,43,1,0,0,0,1,1833.72,17547.94,filiale,7,6,16,0.9,2,0.0,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL000259,31,private,60,6,1,1,0,1,179907.87,493859.42,web,8,14,11,-7.4,1,7.4,,0
CL000260,58,mass,106,4,0,0,0,1,2541.86,7385.37,web,0,8,11,-11.5,0,7.3,,0
CL000261,72,affluent,120,4,0,1,1,0,13483.76,0.0,app,13,8,15,-2.7,0,,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL000262,31,mass,35,2,0,1,1,0,2874.59,0.0,app,11,6,14,19.6,0,7.9,,0
CL000263,39,mass,254,6,0,1,0,0,8575.49,0.0,app,17,16,11,-11.7,0,7.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000264,81,affluent,133,2,1,1,0,1,11523.67,38339.94,app,6,15,9,-14.9,0,8.7,,0
CL000265,85,mass,177,4,1,0,0,0,4235.52,0.0,app,12,12,7,3.2,1,7.0,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL000266,58,mass,146,3,1,0,0,0,3162.79,0.0,app,10,15,13,13.3,0,8.0,,0
CL000267,49,mass,52,3,1,0,0,0,9301.23,0.0,web,5,15,14,-7.1,0,6.7,,0
CL000268,42,mass,80,4,1,1,0,0,9538.86,0.0,filiale,6,13,11,-10.7,1,8.0,,1
CL000269,60,mass,166,4,1,1,0,1,852.56,1593.01,app,11,19,10,5.4,1,2.7,,0
CL000270,59,mass,224,4,1,1,0,0,11391.22,0.0,filiale,1,12,17,3.0,0,7.9,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL000271,39,mass,77,2,1,1,0,1,2566.55,7216.16,app,12,12,9,19.2,1,4.3,,1
CL000272,21,mass,22,4,0,1,0,0,5500.88,0.0,web,1,10,7,15.5,0,7.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000273,29,mass,54,3,1,1,0,1,1910.24,17345.69,web,4,9,16,-14.2,1,7.3,,0
CL000274,83,mass,128,3,1,0,1,1,6210.65,19855.49,filiale,0,10,18,-11.4,0,6.8,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000275,47,mass,83,2,1,1,0,1,44188.24,25329.82,app,8,18,15,-32.5,0,7.0,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000276,51,mass,70,3,1,1,1,1,4986.3,28423.92,app,12,12,10,3.3,0,8.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000277,50,affluent,54,3,1,1,0,0,17639.51,0.0,app,17,8,10,-8.2,1,4.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL000278,71,mass,87,4,0,0,0,0,3608.53,0.0,filiale,0,19,13,24.8,0,8.8,Malcontento espresso dopo l'aumento del canone annuo.,1
CL000279,24,mass,49,3,1,1,0,1,1185.44,53481.46,app,18,19,10,-5.0,0,7.0,,0
CL000280,25,mass,123,3,1,1,0,1,16384.11,9779.19,web,7,23,11,-3.0,2,7.6,,0
CL000281,38,affluent,170,2,0,0,0,0,35360.63,0.0,app,14,5,9,-7.4,0,6.0,,0
CL000282,52,mass,115,2,1,0,0,1,1730.2,9575.4,app,18,20,12,2.1,0,8.4,,0
CL000283,64,mass,80,2,0,0,0,0,1781.68,0.0,app,14,12,8,17.2,0,8.2,Interessato a una consulenza sulla previdenza integrativa.,0
CL000284,52,mass,84,1,1,1,0,1,4508.65,5054.64,app,12,19,9,-24.3,0,4.1,,0
CL000285,49,mass,43,2,1,1,0,0,10288.64,0.0,app,9,20,15,14.4,0,7.9,Malcontento espresso dopo l'aumento del canone annuo.,0
CL000286,81,affluent,252,5,1,1,0,0,9469.85,0.0,app,6,10,9,-22.5,0,8.5,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL000287,30,private,52,7,0,0,1,1,363402.31,269018.99,app,13,13,10,-2.5,0,6.5,,0
CL000288,57,mass,137,1,1,1,0,0,4095.03,0.0,app,13,15,10,-12.0,0,9.8,,0
CL000289,55,affluent,183,1,1,1,0,0,11551.15,0.0,filiale,2,13,12,-11.4,1,4.0,,1
CL000290,51,mass,250,5,1,1,1,0,2919.24,0.0,app,11,12,8,-15.7,1,4.2,,0
CL000291,73,mass,189,3,0,0,0,0,21454.69,0.0,app,7,5,20,5.7,0,6.3,,0
CL000292,37,affluent,71,3,1,1,0,0,7649.29,0.0,app,15,24,9,-4.4,0,,,0
CL000293,82,mass,176,2,1,0,0,0,2301.45,0.0,filiale,0,10,9,7.4,0,8.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,0
CL000294,41,mass,233,1,0,1,0,0,10481.06,0.0,app,9,6,15,8.9,0,8.7,,0
CL000295,55,mass,82,2,0,0,0,1,5403.55,18152.49,filiale,3,6,16,-2.3,0,5.2,,1
CL000296,54,private,58,7,1,1,1,1,65452.54,1065934.15,app,8,25,9,8.8,0,6.4,Interessato a una consulenza sulla previdenza integrativa.,0
CL000297,76,mass,101,4,1,1,0,0,10596.87,0.0,app,11,17,16,1.9,0,6.8,,0
CL000298,48,mass,131,2,1,0,0,1,11059.73,25915.32,app,17,18,20,-4.8,0,8.2,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL000299,38,mass,73,1,1,0,1,0,5992.43,0.0,app,11,8,10,12.0,0,5.2,,0
CL000300,21,mass,67,2,1,1,0,1,2562.77,9469.81,app,20,14,19,18.7,1,3.9,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL000301,44,mass,138,5,0,1,1,0,2944.0,0.0,app,17,9,19,16.1,0,7.4,,0
CL000302,74,affluent,98,5,1,1,0,1,34474.25,109746.45,filiale,0,11,13,-19.4,1,6.7,,0
CL000303,20,affluent,63,3,1,0,1,1,8192.9,96058.83,web,7,11,18,1.8,0,8.9,,1
CL000304,79,affluent,116,3,1,0,0,1,88147.41,33921.36,filiale,0,17,9,16.6,0,10.0,,0
CL000305,55,affluent,244,4,1,0,0,1,123247.23,73152.26,filiale,2,16,11,-13.7,0,6.3,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000306,29,mass,134,1,0,1,0,1,3596.23,27347.31,app,23,8,14,-0.1,0,6.0,,0
CL000307,39,mass,75,5,0,0,0,1,6127.21,13559.54,filiale,6,12,11,-8.0,0,8.2,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000308,56,mass,93,1,0,1,0,0,12928.92,0.0,app,6,10,8,4.2,0,7.7,,0
CL000309,40,mass,241,3,0,0,0,0,25848.42,0.0,web,4,10,18,36.1,0,9.3,,0
CL000310,27,affluent,214,5,1,1,0,1,108341.4,263968.43,filiale,4,16,13,0.9,1,5.6,,0
CL000311,63,mass,148,2,0,0,0,0,932.64,0.0,web,0,7,11,-1.0,0,5.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000312,64,private,121,3,0,0,0,1,100428.27,683674.78,app,10,7,8,27.7,0,8.8,,0
CL000313,27,mass,31,3,1,1,1,0,6978.71,0.0,app,18,14,12,3.4,0,7.5,,0
CL000314,38,mass,55,2,0,0,0,0,2850.37,0.0,filiale,3,7,18,-6.5,0,,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL000315,36,mass,40,3,1,0,1,0,22125.59,0.0,app,11,14,15,-18.8,1,6.4,,0
CL000316,63,mass,197,2,1,1,0,0,19272.56,0.0,app,16,14,10,14.0,0,7.7,,0
CL000317,68,mass,80,2,1,1,0,1,2133.81,10291.55,app,11,10,17,-13.3,0,4.5,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000318,67,mass,105,2,1,1,0,0,3842.35,0.0,web,1,19,14,-1.4,1,4.9,,0
CL000319,81,mass,83,3,0,1,0,0,2265.16,0.0,app,12,5,8,6.2,0,8.9,,0
CL000320,70,affluent,76,2,1,0,0,1,22384.94,183401.37,filiale,1,16,12,8.6,2,9.0,,0
CL000321,41,mass,138,1,1,1,1,0,3630.45,0.0,web,4,8,6,-18.7,0,10.0,,0
CL000322,27,mass,95,3,0,0,0,0,10496.87,0.0,filiale,9,3,60,-12.0,0,10.0,,0
CL000323,60,affluent,118,4,1,1,0,1,11993.75,18528.73,app,8,14,11,3.6,1,6.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000324,80,mass,122,2,1,1,0,1,421.97,13809.97,app,6,14,8,-18.0,0,8.2,,0
CL000325,84,affluent,90,2,0,0,0,1,6296.01,163533.69,web,0,10,13,9.2,0,8.0,,0
CL000326,35,affluent,62,2,0,1,0,0,10575.42,0.0,app,24,14,8,-15.0,1,5.4,,0
CL000327,35,mass,78,4,1,0,0,0,2464.83,0.0,app,15,16,8,-2.6,0,7.5,Interessato a una consulenza sulla previdenza integrativa.,0
CL000328,22,mass,110,3,0,1,0,1,5263.0,11417.48,filiale,7,8,8,-5.1,1,6.8,Malcontento espresso dopo l'aumento del canone annuo.,1
CL000329,29,mass,151,5,0,1,1,1,1682.75,7727.53,web,7,13,10,10.5,0,5.9,,0
CL000330,56,affluent,158,7,1,1,0,1,8971.15,15563.51,filiale,3,16,14,-5.3,1,7.1,,0
CL000331,56,affluent,129,2,0,0,0,0,11559.43,0.0,web,4,7,10,9.5,1,7.2,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL000332,44,affluent,98,3,0,0,1,1,9775.86,134407.89,app,8,8,16,14.7,1,4.8,,0
CL000333,40,mass,104,4,0,1,0,0,2699.86,0.0,filiale,6,11,12,0.5,0,5.9,,0
CL000334,74,mass,107,2,1,0,0,0,2597.85,0.0,filiale,0,15,7,3.9,0,7.3,,0
CL000335,50,mass,109,3,0,1,0,0,8268.03,0.0,app,8,8,22,-7.4,0,7.7,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL000336,73,private,123,5,1,0,0,1,54754.83,151263.19,app,11,14,18,-12.3,0,6.3,,0
CL000337,83,mass,351,3,0,1,0,0,3223.31,0.0,app,8,9,17,-14.5,1,8.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000338,40,mass,105,3,1,1,0,1,2722.97,7564.21,filiale,2,16,19,2.2,0,,,0
CL000339,33,mass,23,5,0,1,0,0,9209.55,0.0,app,17,14,16,-5.9,0,10.0,,0
CL000340,82,affluent,122,3,0,1,0,1,23223.22,88065.33,app,6,7,16,6.0,1,,,1
CL000341,61,private,104,5,1,1,1,1,343459.48,789508.55,app,8,22,19,-2.6,0,6.5,,0
CL000342,39,mass,149,2,1,1,0,0,1576.35,0.0,filiale,11,13,15,-5.1,1,4.9,,0
CL000343,61,mass,138,2,1,1,0,1,4253.81,19887.62,app,10,12,13,-1.4,0,9.0,,0
CL000344,53,mass,125,3,1,1,0,1,2648.37,7504.97,web,3,11,16,-24.6,0,5.9,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL000345,79,mass,237,2,0,1,0,1,1475.21,21185.43,web,0,5,14,12.0,0,8.5,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL000346,36,mass,225,1,0,0,1,0,4184.91,0.0,filiale,4,5,10,-3.4,1,7.3,,0
CL000347,85,mass,190,2,0,0,0,0,21155.07,0.0,app,14,7,19,-3.8,0,9.5,,0
CL000348,81,mass,124,2,0,1,0,0,2063.96,0.0,app,8,14,18,20.1,0,9.0,,0
CL000349,31,mass,65,5,0,1,0,0,3965.12,0.0,app,19,8,10,-2.9,0,8.1,,1
CL000350,30,mass,164,7,1,1,0,0,1365.11,0.0,app,12,18,14,8.0,0,,,0
CL000351,55,mass,94,3,1,0,1,0,1195.95,0.0,app,11,14,20,-22.7,0,9.0,,0
CL000352,22,affluent,68,3,1,0,0,1,13137.58,40604.52,app,17,16,11,-6.7,1,9.1,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000353,39,mass,70,2,0,1,0,1,2966.14,13064.88,app,9,5,13,14.8,0,7.8,,1
CL000354,48,affluent,60,4,0,1,0,0,18522.37,0.0,filiale,2,8,17,11.4,0,8.0,,0
CL000355,83,mass,337,1,1,1,0,0,3628.51,0.0,app,6,12,8,9.0,0,5.0,,0
CL000356,85,mass,144,2,1,1,0,0,1008.78,0.0,filiale,0,18,7,-8.8,0,6.1,,0
CL000357,30,mass,194,6,1,1,0,0,2531.71,0.0,app,19,22,10,3.7,0,6.2,,0
CL000358,78,mass,122,2,0,0,1,0,6985.44,0.0,app,4,10,14,-3.7,0,6.5,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL000359,26,mass,47,3,0,1,0,0,1309.73,0.0,filiale,4,3,54,5.1,2,8.3,,0
CL000360,69,mass,165,3,1,1,0,0,3230.42,0.0,filiale,0,15,12,11.6,0,6.7,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL000361,75,affluent,206,4,0,0,0,1,34728.6,213447.77,app,16,6,14,3.3,0,7.8,,0
CL000362,78,mass,215,6,0,1,0,1,2199.44,23270.83,filiale,0,12,13,13.6,0,7.3,,0
CL000363,34,mass,76,1,1,1,0,1,6047.33,13278.69,filiale,6,14,13,14.3,0,8.5,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL000364,78,mass,183,4,0,0,0,1,1131.15,1657.52,app,10,6,11,-13.2,0,6.5,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL000365,27,mass,52,1,1,1,0,0,9893.22,0.0,web,9,10,11,-22.3,0,4.8,,0
CL000366,54,affluent,113,6,0,1,0,0,37085.46,0.0,app,14,13,13,13.3,0,9.3,,0
CL000367,50,affluent,91,4,0,1,0,1,28053.21,73535.36,app,16,8,14,2.0,1,6.9,Interessato a una consulenza sulla previdenza integrativa.,0
CL000368,40,mass,72,3,0,1,0,0,12238.43,0.0,app,13,6,6,17.9,0,9.2,Interessato a una consulenza sulla previdenza integrativa.,0
CL000369,21,mass,76,3,1,1,0,1,3306.3,50666.95,app,24,12,9,5.2,0,9.4,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL000370,70,mass,86,2,0,0,0,0,2550.21,0.0,web,0,9,11,20.1,0,6.0,,0
CL000371,42,mass,158,3,1,0,0,0,15295.13,0.0,app,12,13,11,10.2,0,7.9,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,0
CL000372,63,affluent,100,2,1,1,0,1,139867.2,21501.9,app,17,16,10,5.7,0,6.1,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000373,47,affluent,160,5,1,1,0,0,14295.01,0.0,app,14,11,10,-3.8,0,3.4,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000374,44,mass,60,4,1,1,1,0,4014.35,0.0,web,1,14,12,-5.3,0,6.4,,0
CL000375,78,mass,118,3,0,1,0,0,11390.54,0.0,web,0,13,17,-20.4,0,6.1,,0
CL000376,26,mass,33,1,1,0,1,0,4145.05,0.0,filiale,5,14,14,8.5,0,8.8,,0
CL000377,68,mass,82,1,0,1,0,1,7594.12,24283.22,filiale,0,8,11,-9.0,0,7.0,,0
CL000378,69,mass,94,2,0,0,0,0,8976.48,0.0,filiale,0,8,12,-2.3,0,8.6,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000379,45,mass,62,1,0,0,0,1,2680.95,4941.45,app,14,12,18,0.5,0,8.5,,0
CL000380,37,private,46,2,1,0,0,1,194569.48,210457.17,app,12,13,14,-5.7,0,5.3,,0
CL000381,20,mass,69,3,1,1,1,0,4422.35,0.0,web,12,7,10,3.1,0,5.5,,0
CL000382,81,mass,178,1,0,1,0,0,1487.45,0.0,app,13,6,17,-28.4,0,8.2,,0
CL000383,82,mass,183,3,1,1,0,0,1824.96,0.0,app,14,14,8,1.3,0,5.1,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000384,35,mass,30,2,1,0,0,1,2472.1,14119.57,filiale,4,19,9,8.9,0,6.0,,0
CL000385,22,affluent,57,4,0,1,0,1,61539.06,757620.06,app,21,11,11,-20.4,1,8.3,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL000386,28,mass,60,1,0,0,0,0,10564.16,0.0,app,16,7,15,-7.5,0,,,0
CL000387,24,affluent,173,6,0,1,0,1,52401.01,41721.26,filiale,6,9,13,17.8,0,3.8,,0
CL000388,74,affluent,121,4,1,1,1,0,39650.51,0.0,filiale,0,12,15,-0.2,0,4.9,Interessato a una consulenza sulla previdenza integrativa.,0
CL000389,78,mass,134,1,1,0,0,1,6448.12,35883.87,filiale,1,13,14,-7.7,2,7.4,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000390,30,mass,30,1,1,1,1,1,5709.03,20227.55,filiale,4,18,11,10.2,0,8.6,,0
CL000391,69,private,93,4,0,0,0,1,192535.29,2446490.12,app,9,18,12,-12.8,0,6.4,,0
CL000392,31,mass,30,3,0,0,1,0,6821.44,0.0,web,6,11,7,-11.8,0,7.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL000393,44,mass,101,3,0,1,0,1,1256.42,1851.77,app,23,7,11,-10.6,0,9.1,,0
CL000394,59,affluent,219,2,0,0,0,0,13102.22,0.0,filiale,1,4,14,17.8,1,4.7,,0
CL000395,67,affluent,92,1,1,1,0,1,10569.52,45287.02,app,16,13,15,-11.7,2,6.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL000396,77,mass,125,3,0,0,0,0,12045.31,0.0,app,16,11,12,0.0,1,4.7,,0
CL000397,22,mass,34,2,1,0,0,0,19706.23,0.0,filiale,5,13,10,15.0,0,8.2,,0
CL000398,32,mass,56,4,0,1,0,0,631.35,0.0,web,10,14,19,-11.5,0,9.3,,0
CL000399,38,affluent,95,5,0,1,1,1,109107.9,309303.27,app,10,9,16,-20.7,0,9.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000400,40,mass,251,4,1,1,0,1,4808.06,34179.04,app,26,11,10,27.0,1,5.9,,0
CL000401,85,mass,244,4,1,1,1,0,11063.96,0.0,app,5,16,13,2.6,1,7.6,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL000402,71,mass,260,2,1,1,0,0,7015.1,0.0,web,0,12,14,-7.0,0,8.3,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000403,41,private,154,7,1,1,1,1,487747.4,1612625.93,web,2,20,12,-1.0,0,6.4,,0
CL000404,84,affluent,133,2,0,1,0,1,32225.96,11161.74,app,11,7,10,10.2,2,2.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000405,52,mass,89,3,0,0,0,1,1303.61,20856.02,web,3,7,17,-18.2,0,9.7,,0
CL000406,53,mass,75,3,1,1,0,0,4043.61,0.0,app,14,16,7,-4.8,1,,,0
CL000407,48,private,89,4,0,0,0,1,212200.7,366767.84,filiale,2,5,18,10.8,1,5.9,,1
CL000408,29,affluent,184,5,1,1,1,1,21969.15,153226.01,web,5,15,13,19.1,0,8.4,,0
CL000409,81,mass,245,7,0,1,0,0,8038.18,0.0,filiale,1,14,9,19.0,0,10.0,,0
CL000410,20,mass,282,7,1,1,0,0,4191.74,0.0,app,12,17,11,2.3,0,3.7,,0
CL000411,31,mass,91,3,0,0,0,0,2602.02,0.0,filiale,3,7,13,19.5,0,10.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,0
CL000412,35,mass,40,3,0,0,1,0,1673.41,0.0,filiale,4,10,10,-20.0,0,7.2,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL000413,38,mass,121,3,1,1,0,0,3125.55,0.0,app,15,9,12,2.8,0,7.6,,0
CL000414,28,mass,238,3,0,0,1,0,5346.06,0.0,filiale,4,8,12,-31.3,0,5.6,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL000415,21,mass,190,4,0,0,1,0,762.46,0.0,filiale,9,9,8,18.5,2,2.4,,0
CL000416,64,affluent,98,3,0,1,0,0,13222.7,0.0,filiale,2,5,13,6.4,0,8.2,,1
CL000417,83,mass,100,1,0,1,0,1,737.29,4027.46,filiale,0,9,13,22.7,0,,,1
CL000418,28,mass,33,4,1,0,0,1,2552.0,14353.48,filiale,6,14,14,-6.4,1,5.2,,1
CL000419,39,mass,60,2,1,0,1,0,13063.58,0.0,app,19,14,13,-15.5,0,5.8,,0
CL000420,53,mass,82,5,0,1,0,1,1529.19,13631.66,app,15,9,9,10.7,0,4.1,Confronta le nostre condizioni con quelle di una fintech segnalata da un amico.,0
CL000421,81,mass,126,2,1,0,0,0,8373.64,0.0,app,14,8,10,-1.0,1,,,0
CL000422,65,mass,163,1,0,0,0,0,57753.7,0.0,filiale,0,6,15,14.3,0,7.6,,0
CL000423,70,mass,111,5,0,1,0,1,16451.7,37614.93,app,7,12,7,10.5,0,8.7,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL000424,58,mass,116,1,0,1,0,0,5014.87,0.0,app,7,5,12,-2.7,0,7.8,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL000425,47,affluent,48,3,1,1,0,1,57777.26,338948.51,app,9,15,12,0.6,1,6.4,,0
CL000426,33,mass,51,1,1,1,0,0,1296.32,0.0,filiale,3,10,14,-1.9,1,4.3,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL000427,77,affluent,102,3,0,1,0,0,6474.89,0.0,filiale,0,9,13,1.3,1,8.0,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL000428,73,affluent,76,4,1,0,0,1,27380.54,103599.04,app,9,19,14,-5.2,0,6.8,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL000429,21,affluent,52,4,0,0,0,0,38196.87,0.0,app,10,9,19,8.3,0,7.8,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL000430,67,mass,72,3,0,0,0,0,11907.98,0.0,filiale,0,6,13,-19.9,0,,,0
CL000431,25,mass,54,2,1,0,0,1,2665.41,91005.63,app,17,8,9,-22.3,1,7.9,,0
